NAME,R,MSINI,A,PER,ECC,MASS
,rearth,mjupiter,au,day,,mearth
Kepler-1004 b,6.277029209325661,,0.0615039,5.28789787,0,46.33861539620367
Kepler-356 b,1.5699970950596571,,0.0542304,4.612696,,3.72782994375816
Kepler-968 b,1.9951985701070851,,0.0426707,3.69298373,0,4.682646389474741
HAT-P-13 b,14.35870431633245,0.8514,0.0426946,2.91625,0.0133,272.39426132369186
Kepler-244 b,2.759998534359762,,0.0518456,4.311792,,7.329836291051521
Kepler-448 b,16.02884244524231,,0.151393,17.8552333,0,0
GJ 3634 b,,0.0221881,0.0286881,2.64561,0.08,7.051746756051019
Kepler-9 b,9.437961775450368,0.248865,0.140548,19.243158,0.150841,79.11885633222857
Kepler-1070 b,1.7261830325645569,,0.0705457,6.2216147,0,4.052034669077031
Kepler-1087 b,0.6052849594706887,,0.0151311,0.69384285,0,0.15867725303806365
Kepler-1071 b,2.376303914959,,0.0626755,6.1799844,0,5.80787610223963
Kepler-1432 b,2.219378184725859,,0.167165,23.9109011,0,5.3050902229587225
HD 130322 b,,1.04309,0.0896052,10.7085,0.011,331.5113292156272
Kepler-1422 b,2.0176165315689625,,0.143967,18.6051942,0,4.74042544943256
Kepler-1388 e,2.454766780075571,,0.188407,37.6327084,0,6.083200632720699
Kepler-277 c,,,0.209126,33.006,,
Kepler-934 b,2.0848704159545943,,0.265992,55.6738309,0,4.9194197649894535
Kepler-31 d,4.55999270503755,,0.386163,87.648901,,21.79983591945365
Kepler-399 d,1.8900022859472256,,0.293358,58.034616,,4.4230855629205585
Kepler-215 c,1.769998938241796,,0.117265,14.667108,,4.147761032439489
Kepler-108 b,8.64998163904611,,0.262717,49.183921,,85.34202340062267
Kepler-742 b,3.2393954312412783,,0.0735719,8.36086824,0,9.974388314753439
Kepler-1050 c,1.4795854564839057,,0.153931,21.1284569,0,3.580458381038465
K2-32 c,3.5283853724463397,,0.140652,20.65614,,12.064223224866927
K2-14 b,4.874270106771609,,0.0627173,8.36802,0,25.00809926684744
NGTS-1 b,,0.81948,0.0318973,2.647298,0.016,260.444356733956
Kepler-1298 b,1.3114507455198257,,0.0820438,7.12811928,0,2.391055138093803
KELT-15 b,19.854579658518993,1.30897,0.0555347,3.32944,0,416.19674349703723
Kepler-1297 b,0.9751813235916652,,0.0275857,1.68189002,0,0.8470925052726723
Kepler-1613 b,2.0848704159545943,,0.0265264,1.5184299,0,4.9194197649894535
Kepler-903 c,2.533229645192142,,0.30753,62.9228557,0,6.375941513508084
Kepler-348 c,1.3300016086295292,,0.130735,17.265427,,2.507652518328814
Kepler-1543 b,2.7125733368871607,,0.0796733,6.96710269,0,7.116263528171136
Kepler-124 b,0.7299983208792586,,0.0443423,3.410493,,0.30431067670985235
Kepler-185 c,2.0199928354839214,,0.147681,20.729042,,4.746622873355428
Kepler-191 c,1.8599958445305025,,0.133112,17.738506,,4.352307803555288
omega Ser b,,1.70083,1.07698,277.02,0.106,540.5520272170332
Kepler-111 b,1.5799955058716546,,0.043745,3.341815,,3.747884171939339
Kepler-673 b,6.53483576613725,,0.0450964,3.72873109,0,52.493134076529074
Kepler-965 b,3.3851121807434814,,0.521537,134.2527298,0,10.976591217234105
Kepler-1295 b,1.546839340869538,,0.0464624,3.81371974,0,3.681682971778648
Kepler-968 c,1.6925560903717407,,0.0570521,5.70940492,0,3.980112769910615
HD 34445 f,,0.123778,1.54309,676.8,0.031,39.33870452947675
HD 16175 b,,4.65551,2.12634,995.4,0.637,1479.5984126745002
Kepler-235 b,2.2299930894780577,,0.0437311,3.340222,,5.337221482374209
Kepler-1436 b,1.3114507455198257,,0.0907946,9.705716,0,2.391055138093803
HD 46375 b,,0.227201,0.0399038,3.023573,0.063,72.20825193331324
Kepler-48 c,2.7099952713190447,0.0456363,0.0851485,9.67395,,14.609393994174953
Kepler-114 b,1.260001523964817,,0.0586548,5.188549,,2.0860020417796523
K2-32 b,5.468054652012355,,0.0807898,8.99218,,31.690002832178365
Kepler-60 d,2.5477228572772455,,0.105629,11.9016171,,6.432004363764185
Kepler-741 b,2.9703798936987504,,0.0755268,7.03902374,0,8.376025012553983
Kepler-396 c,,,0.368178,88.505,,
KELT-20 b,19.97216186638654,,0.0542009,3.4741085,,317.8166114291453
HIP 41378 c,2.5943185901757575,,0.205364,31.6978,,6.616592251682234
CoRoT-29 b,10.088082657844812,0.852133,0.0389589,2.85057,0.082,270.1441197147735
Kepler-868 b,2.0512434737617786,,0.0560993,5.03251791,0,4.828842030732147
Kepler-14 b,12.73340211034634,8.40643,0.0806879,6.790123,0.0350051,2671.7030968163103
Kepler-234 c,3.509991435066869,,0.0730543,7.21205,,11.918694998493521
Kepler-1308 b,0.5156131136231793,,0.0226485,2.10433812,0,0.09150989037862808
Kepler-1302 b,1.434749533560151,,0.0795638,8.83922659,0,3.2336886763081245
CoRoT-13 b,9.919947946880733,1.3102,0.051069,4.03519,0,416.65439941749526
HD 98219 b,,2.12353,1.32398,436.9,0,674.893108868133
HD 12648 b,,2.89937,0.543924,133.6,0.04,921.467948679321
HD 11964 b,,0.608106,3.1288,1944.5898,0.041,193.26618830973186
HAT-P-34 b,13.417149934933601,3.32973,0.0677467,5.452654,0.441,1059.6005825047705
Kepler-654 b,2.0736614352236558,,0.113663,13.72465129,0,4.888972933614543
Kepler-421 b,4.24820369702576,,1.43442,704.1984,0.041,18.84039119714773
K2-9 b,2.306135695583324,,0.0914762,18.4498,,5.575520377623781
Kepler-1241 b,2.63411047177059,,0.12941,18.5525701,0,6.779632173345385
MOA-2010-BLG-477L b,,,,,,476.72491714371796
Kepler-31 b,4.296155716592716,,0.158038,20.8613,0,19.28110749221653
Kepler-85 c,2.174542261802104,,0.102591,12.513,,5.1721793160590535
Kepler-1198 b,1.4683764757529671,,0.0743912,7.6847716,0,3.491723983127448
Kepler-1139 b,1.1881519574795,,0.016702,0.81316672,0,1.7037512905493621
Kepler-219 d,2.809990588419749,,0.258138,47.903645,,7.563526845435372
Kepler-1206 b,1.6365111867170472,,0.0207092,1.21699766,0,3.86293378527669
mu Leo b,,2.4,1.12966,357.8,0.09,762.7598674299487
HATS-29 b,14.372267183016886,0.655707,0.0547599,4.6058749,0,208.61450592547953
Kepler-431 b,0.7801450588733321,,0.0718902,6.803,,0.38416718539720796
Kepler-1531 b,1.1096890923629295,,0.0224212,1.13854338,0,1.3418980094405946
Kepler-248 c,4.069992112384567,,0.125503,16.239494,,17.20910209400422
Kepler-481 b,2.4996027029993257,,0.0915102,10.06082567,0,6.248274580696997
HD 139357 b,,10.0754,2.34618,1125.7,0.1,3202.1294867932106
HD 1461 b,,0.0240044,0.0635202,5.7727,0.14,7.628997067389775
Kepler-1275 b,1.4795854564839057,,0.0497719,3.65691115,0,3.580458381038465
Kepler-283 c,1.8200022012825134,,0.400986,92.743711,,4.260013859596263
HAT-P-30 b,15.02003417945783,0.706657,0.0419042,2.810595,0.035,225.9955785879281
Kepler-430 c,1.7486009940264342,,0.4757,110.979,,4.100724173947976
Kepler-1360 b,3.39632116147442,,0.264915,40.5286413,0,11.057920488098825
Kepler-901 b,1.367495649174519,,0.0379647,3.51749439,0,2.754205110977202
Kepler-251 d,2.76999694517176,,0.189511,30.133001,,7.375856136386462
Kepler-234 b,3.699994867437011,,0.0380552,2.711506,,13.509907426935824
Kepler-37 b,0.30272990978504566,0.00958399,0.102457,13.367308,0,3.0468220432861304
WASP-113 b,16.132525517003497,0.477542,0.0588578,4.54216874538,0,152.06094682133173
Kepler-392 c,1.0999978076229597,,0.0933838,10.423118,,1.3010585748719494
HD 8535 b,,0.682196,2.4447,1313,0.15,216.81322105051723
Kepler-1619 b,0.7622106897038303,,0.161123,23.6225913,0,0.3540286361353821
HD 3167 d,,,0.0777496,8.509,0,
Kepler-1473 b,1.1881519574795,,0.119364,14.4273551,0,1.7037512905493621
HAT-P-28 b,13.58528464589768,0.627451,0.0433674,3.257215,0.051,199.5357566033946
Kepler-474 b,3.0600517395462603,,0.0619532,5.66067294,0,8.874488585919453
Kepler-349 c,1.9599911616312067,,0.103986,12.247629,,4.593721301596866
HD 4203 b,,2.08215,1.16537,431.88,0.519,661.7418574871949
Kepler-553 c,11.19777175020774,,0.905726,328.2399546,0,274.1683136486894
Kepler-331 d,1.639997179724369,,0.197812,32.134328,,3.870148222356131
HD 102956 b,,0.951497,0.0810025,6.4948,0.048,302.4015523249975
WTS-2 b,14.571674950220284,1.11131,0.0185537,1.0187074,0,355.95460480064276
Kepler-362 c,1.4499937473542277,,0.220686,37.866281,,3.3491514512403335
Kepler-1147 b,2.6116925103087123,,0.0973596,10.62784997,0,6.687147539419504
Kepler-186 e,1.2688678277229894,,0.121623,22.407793,0.03,2.1366747223059153
Kepler-321 c,2.320001204747495,,0.108723,13.093921,,5.62042786481872
Kepler-1083 b,3.3626942192816043,,0.189272,33.4177993,0,10.815744230189816
Kepler-376 c,1.7899957598657905,,0.114613,14.172327,,4.19225535803957
Kepler-1589 b,1.087271130901052,,0.0205657,0.99166527,0,1.2486855754745403
Fomalhaut b,,,113.443,318498,0.12,158.90830571457266
GJ 176 b,,0.0259969,0.0656822,8.7832,0,8.262246665662348
Kepler-873 b,3.7550085448644577,,0.155175,20.5533844,0,14.008053183689865
HD 23079 b,,2.4433,1.59509,730.6,0.102,776.5213267048307
HD 178911 B b,,7.29127,0.344904,71.484,0.114,2317.2867244149843
WASP-58 b,15.356303601385992,0.890462,0.0562022,5.01718,0,283.2950532791001
Kepler-506 b,2.734991298349038,,0.0750455,6.8834055,0,7.216248634126745
Kepler-1571 b,1.5244213794076606,,0.0472783,3.38555488,0,3.9492845586019882
Kepler-543 b,2.4996027029993257,,0.100456,13.89961966,0,6.248274580696997
Kepler-1535 b,2.5444386259230805,,0.538652,138.9442,0,6.419228135984734
Kepler-1030 b,2.477184741537448,,0.130853,19.32952416,0,6.16500662850256
Kepler-244 c,2.0499992769006443,,0.0894244,9.767292,,4.825536737973285
Kepler-245 e,1.7486009940264342,,0.0396148,3.21982106,0,4.100724173947976
Kepler-1067 b,0.7958376318966462,,0.0160522,0.76212926,0,0.4120524148840012
Kepler-354 b,1.839999022906508,,0.0608066,5.47666,,4.305874796625488
Kepler-1203 b,1.0648531694391745,,0.0118373,0.58800076,0,1.159833585417294
Kepler-278 b,4.069992112384567,,0.189627,30.160546,,17.20910209400422
HD 162020 b,,15.2138,0.0756944,8.428198,0.277,4835.198362960731
Kepler-809 b,3.015215816622505,,0.284276,55.63934,0,8.62112518328814
Kepler-1468 b,1.7261830325645569,,0.0808904,8.23984869,0,4.052034669077031
Kepler-1368 b,1.647720167447986,,0.0154128,0.67564949,0,3.886102616249874
Kepler-183 b,2.0599976877126416,,0.0623606,5.687945,,4.852201551672191
Kepler-1392 b,1.961571627914269,,0.114781,15.1410397,0,4.597662227578588
MOA-bin-1L b,,,,,,1175.9214622878378
Kepler-1556 b,1.961571627914269,,0.0827454,8.82713457,0,4.597662227578588
Kepler-944 b,2.63411047177059,,0.22955,43.3167737,0,6.779632173345385
Kepler-1110 b,2.656528433232467,,0.0801106,9.69312032,0,6.873737671989555
Kepler-210 c,3.6199963719603017,,0.0781034,7.972513,,12.81592307421914
Kepler-437 b,2.1400186011508127,,0.286604,66.65062,0,5.072861624987445
Kepler-184 d,2.4899966065129115,,0.184825,29.022358,,6.2124248669277895
HD 168746 b,,0.245103,0.0655505,6.404,0.107,77.8978049111178
GJ 876 c,,0.612168,0.129574,30.0881,0.25591,194.55715938535704
Kepler-1164 b,1.120898073093868,,0.0465276,3.97599768,0,1.3901648182183388
Kepler-958 b,2.062452454492717,,0.0866604,9.7678805,0,4.858780355528773
Kepler-450 d,,,0.0829011,7.51464,0,
Kepler-20 c,3.0672591141562533,0.0494862,0.0930411,10.854092,0,15.733765602088983
Kepler-712 c,4.853488656496449,,0.686927,226.89047,0,24.788932931605903
Kepler-47 b,2.977340670732663,,0.267621,49.514,0,8.413559154363764
Kepler-580 b,2.5668565873849576,,0.069764,8.22241966,0,6.506977302400321
Kepler-296 b,0.9399985748733948,,0.0461525,3.621457,,0.7430425248568846
Kepler-755 b,1.7598099747573728,,0.021472,1.26909037,0,4.1252913980114485
Kepler-402 b,1.2199966717360968,,0.0495511,4.028751,,1.8670041493421712
Kepler-260 b,2.009994424671924,,0.0795006,8.187399,,4.72068903786281
Kepler-255 c,2.989995609977893,,0.0905121,9.946047,,8.482271105754744
Kepler-750 b,3.071260720277199,,0.0915122,9.42887179,0,8.939132484684142
HD 215497 b,,0.020855,0.0465952,3.93404,0.16,6.628065431354825
Kepler-1221 b,1.8831087627976983,,0.0979318,12.00096042,0,4.406718007431958
Kepler-62 f,1.4087446982643732,,0.717595,267.291,0.094434,0
Kepler-1160 b,2.140915319609288,,0.0759488,7.97034958,0,5.0754359395400215
HATS-5 b,10.222590426616076,0.237646,0.0542014,4.763387,0.019,75.53324932208497
HD 154345 b,,0.956901,4.21377,3341.5588,0.044,304.11903329316056
Kepler-60 c,2.4677916156849213,,0.0871504,8.9193459,,6.130555307823641
Kepler-1031 b,0.8743004970132171,,0.0230742,1.22621732,0,0.5743899618358943
Kepler-523 b,1.961571627914269,,0.0619218,5.83598311,0,4.597662227578588
BD -06 1339 b,,0.0268039,0.0428543,3.8728,0,8.518724671085668
Kepler-395 c,1.320003197817532,,0.209361,34.989262,,2.4443720528271564
HD 217107 b,,1.40112,0.0750282,7.1268163,0.126686,445.29921060560406
Kepler-1550 b,3.015215816622505,,0.741774,225.582809,0,8.62112518328814
Kepler-431 c,0.6826269265141657,,0.0847193,8.703,,0.24076833032037762
Kepler-1652 b,1.331839881469403,,0.163806,38.09722,,2.519399020287235
mu Ara c,,1.88907,5.34057,4205.8,0.0985,600.3778261524556
HD 7199 b,,0.295018,1.36155,615,0.19,93.7616210706036
Kepler-887 c,1.1321070538248068,,0.0804377,7.63846023,0,1.4395598759666568
Kepler-233 c,2.7099952713190447,,0.301339,60.418955,,7.104853911820828
GJ 433 b,,0.0181986,0.0580371,7.3709,0.08,5.783817384754443
Kepler-1301 b,1.401122591367335,,0.080701,9.08237046,0,2.9879115561916234
Kepler-1350 c,1.7261830325645569,,0.0234342,1.76678906,0,4.052034669077031
HD 159243 b,,1.13,0.110366,12.62,0.02,359.13277091493416
Kepler-327 d,1.7299940860130758,,0.113517,13.969457,,4.060266119313046
HAT-P-31 b,11.993609382104388,2.16627,0.0611921,5.005425,0.245,689.3569428542733
Kepler-878 b,1.927944685721453,,0.159872,25.9422033,0,4.514584965351009
OGLE-TR-113 b,12.251415938915978,1.25508,0.0228946,1.4324757,0,400.4489304007231
Kepler-356 c,1.8099925814897855,,0.108876,13.121632,,4.23728997187908
Kepler-41 b,9.42675279471943,0.493327,0.0289537,1.855558,0,156.85679948779753
Kepler-798 b,2.3875128956899387,,0.118853,13.71933369,0,5.846204785577984
Kepler-825 b,1.5244213794076606,,0.047906,3.77360059,0,3.9492845586019882
Kepler-473 b,4.080068986061679,,0.118968,14.55731705,0,17.32176808275585
Kepler-270 b,2.009994424671924,,0.0995717,11.476094,,4.72068903786281
HD 285507 b,,0.917,0.0588842,6.0881,0.086,291.43783268052624
Kepler-1307 b,2.4659757608065096,,0.137136,18.01621096,0,6.123944722305915
Kepler-1573 b,1.1993609382104389,,0.0372774,2.6157554,0,1.7601097102540924
HD 40307 d,,0.028076,0.132422,20.46,0,8.923019182484683
Kepler-590 b,4.024024082406986,,0.0656127,5.85296257,0,16.703424083559305
Kepler-1220 b,1.5244213794076606,,0.0744983,7.42693741,0,3.9492845586019882
Kepler-849 b,7.1401207256079395,,1.12814,394.6244904,0,47.51326559204579
HD 290327 b,,2.54762,3.43052,2443,0.08,809.6759556091192
Kepler-438 b,1.1200069591257584,,0.171702,35.23319,0,1.3862874555589033
Kepler-1315 b,1.3787046299054577,,0.0162176,0.84338011,0,2.8307766671688257
GJ 876 e,,0.039229,0.333345,124.26,0.055,12.46762784975394
Kepler-1413 b,1.8158548784120663,,0.103048,13.1829642,0,4.250574706236819
Kepler-1604 b,1.4123315720982736,,0.0141581,0.68368426,0,3.068490779853369
Kepler-1471 b,1.4123315720982736,,0.0455165,3.63899398,0,3.068490779853369
Kepler-1445 b,0.9639723428607265,,0.0983673,10.60052251,0,0.8128445872250678
Kepler-1020 b,2.275423088380552,,0.394192,96.9151496,0,5.4777282062870345
Kepler-572 b,2.5780655681158966,,0.122576,17.20523483,0,6.551439846339259
Kepler-1598 b,0.9527633621297878,,0.0532751,4.34195123,0,0.779632751330722
Kepler-1187 b,2.6116925103087123,,0.141438,18.87064068,0,6.687147539419504
Kepler-949 b,2.9143349900440567,,0.0795658,8.6893073,0,8.080900507180877
HD 169830 c,,4.06407,3.60184,2102,0.33,1291.6289560108467
Kepler-608 b,3.642918737555071,,0.06755,6.41251504,0,13.011126036958922
EPIC 211822797 b,2.2024302058606793,,0.127016,21.169687,0,5.254334910113489
GJ 3998 b,,0.00780644,0.0297443,2.64977,0,2.4810163081249375
47 UMa c,,0.545774,3.57197,2391,0.098,173.45604328613035
Kepler-85 b,1.9727806086452078,,0.0780663,8.306,,4.625757216028924
Kepler-880 b,2.656528433232467,,0.0866835,7.71468975,0,6.873737671989555
HD 133131 A b,,1.42058,1.44284,649,0.33,451.48392186401526
Kepler-1343 b,1.927944685721453,,0.0430893,3.35183158,0,4.514584965351009
Kepler-575 b,2.3875128956899387,,0.0861587,9.37891944,0,5.846204785577984
Kepler-313 c,2.569995101989621,,0.198382,32.273273,,6.5194039319072
Kepler-199 b,3.109998957683322,,0.161192,23.637604,,9.166657396806267
Kepler-172 b,2.349996437183487,,0.0401669,2.940309,,5.719268830973185
Kepler-223 d,2.9799971991658953,,0.117913,14.788759,,8.42792446520036
Kepler-431 d,1.1321070538248068,,0.104497,11.922,,1.4395598759666568
Kepler-917 b,1.9055267242595757,,0.0375418,2.97041437,0,4.4602383247966255
Kepler-1072 b,1.5804662830623537,,0.028082,1.5690665,0,3.748837621773627
Kepler-360 b,1.6499955905363666,,0.0432887,3.289672,,3.8908380837601686
Kepler-1212 b,2.140915319609288,,0.111358,12.94130146,0,5.0754359395400215
Kepler-246 b,2.33999802637149,,0.0541452,4.60182,,5.6860887767399815
Kepler-347 b,1.9700007814239346,,0.10708,12.79836,,4.618765250577483
HD 63765 b,,0.643827,0.94038,358,0.24,204.61891548659236
HD 233604 b,,6.62362,0.746644,192,0.05,2105.0964637943152
Kepler-217 c,1.8499974337185054,,0.0820605,8.586004,,4.329011845937531
HD 85390 b,,0.131884,1.52377,788,0.41,41.9149259817214
Kepler-1590 b,1.1433160345557454,,0.0784501,7.61760804,0,1.4900863608516621
Kepler-1498 b,1.333868706981703,,0.245986,48.051405,0,2.5324040760269155
Kepler-401 c,2.149994594001348,,0.256031,47.318218,,5.101306211710353
Kepler-299 c,2.6499935974663296,,0.0708347,6.885875,,6.846119408456362
Kepler-1176 b,2.454766780075571,,0.164164,24.1738579,0,6.083200632720699
HAT-P-57 b,15.827080792085416,,0.0406092,2.465295,0,317.8166114291453
Kepler-525 b,2.63411047177059,,0.135465,18.68404933,0,6.779632173345385
Kepler-112 b,2.3599948479954844,,0.080928,8.408878,,5.752734920156673
Kepler-1326 b,4.180949812640128,,0.269138,42.3514267,0,18.231104971376922
Kepler-748 b,2.522020664461203,,0.076064,7.40742793,0,6.333004489304006
Kepler-155 c,2.239991500290055,,0.27496,52.661793,,5.367731877071407
Kepler-271 c,0.9999980069299633,,0.0743912,7.410935,,0.9266992101034447
Kepler-961 b,2.5444386259230805,,0.127028,16.87727414,0,6.419228135984734
Kepler-241 c,2.569995101989621,,0.213635,36.065978,,6.5194039319072
Kepler-492 b,9.594887505683511,,0.0989169,11.72012266,0,204.61541950386663
WASP-77 A b,13.562866684435804,1.75912,0.0240531,1.3600309,0,559.1061609922667
Kepler-164 c,2.7299920929430392,,0.0964797,10.945723,,7.193778999698703
HD 219077 b,,10.4511,6.21822,5501,0.77,3321.5331877071408
Kepler-371 b,1.8900022859472256,,0.208459,34.763278,,4.4230855629205585
Kepler-548 b,11.993609382104388,,0.0517147,4.45419434,0,317.8166114291453
55 Cnc e,2.079994509336636,0.0261924,0.0154393,0.736546,0,8.379934156874562
HIP 57274 d,,0.528573,1.00678,431.7,0.27,167.98927975293762
Kepler-1254 d,1.3114507455198257,,0.0576676,5.72717226,0,2.391055138093803
HD 221287 b,,3.11535,1.25015,456.10001,0.08,990.1099804157878
KOI-13 b,15.759826907699784,,0.0342279,1.76358799,0,2070.5752234608817
Kepler-1017 b,1.9951985701070851,,0.0714529,7.23400469,0,4.682646389474741
Kepler-1100 b,1.7486009940264342,,0.0720524,6.42200058,0,4.100724173947976
Kepler-1050 b,1.602884244524231,,0.124555,15.3787546,0,3.79412648890228
Kepler-1460 b,1.961571627914269,,0.167635,29.9633247,0,4.597662227578588
Kepler-1310 b,1.434749533560151,,0.0146558,0.67933627,0,3.2336886763081245
HD 192699 b,,2.29191,1.12292,345.53,0.129,728.4070699005725
Kepler-178 d,3.9499887646791363,,0.412251,96.678988,,15.917304695189312
Kepler-1371 c,0.6389119016635048,,0.0297109,2.00541269,0,0.191311933966054
Kepler-1090 b,2.2530051269186746,,0.633688,198.680179,0,5.40777677011148
Kepler-312 b,1.2899967564008088,,0.0286627,1.772419,,2.260604131766596
Kepler-164 b,1.4100001041062382,,0.0574921,5.03503,,3.0516178959525964
Kepler-1557 b,1.5244213794076606,,0.0488263,3.74032496,0,3.9492845586019882
Kepler-341 b,1.1800030284881078,,0.0587074,5.195528,,1.6635252420407753
Kepler-311 c,1.429996925730233,,0.142937,19.738286,,3.198220342472632
Kepler-1509 b,1.8494818206048822,,0.169257,25.4338197,0,4.327835924475243
TRAPPIST-1 h,0.793898478230194,,0.0617089,18.767953,0,0.3309869318067691
Kepler-449 b,,,0.104767,12.58242,0,
HD 181342 b,,3.14944,1.777,663,0.177,1000.9443486994074
WASP-8 b,11.63492199871435,2.13728,0.080153,8.158715,0.31,679.4823807371698
HD 131496 b,,2.24115,2.1121,883,0.163,712.274698704429
Kepler-154 c,2.949990757749173,,0.307572,62.303276,,8.267236386461786
Kepler-334 c,1.429996925730233,,0.106855,12.758005,,3.198220342472632
Kepler-911 b,2.6004835295777737,,0.160616,20.310501,0,6.641509074018279
Kepler-372 c,2.089992920148634,,0.144457,20.053763,,4.933403695892336
Kepler-127 b,1.4000016932942412,,0.11603,14.435889,,2.9799280029125237
HD 44219 b,,0.589265,1.18713,472.3,0.61,187.27820553379533
75 Cet b,,2.7597,1.97678,691.9,0.117,877.0785025610123
Kepler-27 b,3.996427571847416,,0.10464,15.3348,0,16.40632911519534
Kepler-210 b,2.9399923469371756,,0.0355986,2.453234,,8.214478828964548
Kepler-40 b,13.114507455198254,2.17681,0.0806644,6.87349,0,691.8359124234206
Kepler-171 c,2.5599966911776235,,0.0994986,11.463462,,6.479962890428844
KPS-1 b,11.624049287405338,1.08174,0.0269311,1.70629,0,346.28662348096816
Kepler-298 c,1.9299959291952147,,0.157953,22.92881,,4.51960646781159
Kepler-331 c,1.839999022906508,,0.130814,17.28111,,4.305874796625488
Kepler-1538 b,2.8246631441965473,,0.618691,175.138819,0,7.633827879883499
Kepler-576 b,3.2730223734340944,,0.18795,29.91136794,0,10.196701034448125
Kepler-479 b,2.1184973581474105,,0.100206,12.49341307,0,5.012253997187908
Kepler-915 b,1.502003417945783,,0.0576393,4.59489604,0,3.7620905744702218
HD 220074 b,,11.1883,1.60044,672.1,0.14,3555.827593652706
Kepler-133 b,1.7600005274297985,,0.0791285,8.129976,,4.125704559606307
Kepler-1185 b,1.333868706981703,,0.427921,104.3518976,0,2.5324040760269155
Kepler-788 b,2.5444386259230805,,0.0849622,8.39846269,0,6.419228135984734
WASP-89 b,11.657339960176227,5.82159,0.0427555,3.3564227,0.193,1850.2997082454556
HAT-P-39 b,17.609308728304665,0.598375,0.0509456,3.54387,0,190.43444230189812
WASP-26 b,14.795854564839058,1.00876,0.0399686,2.7566,0,323.3656894646982
Kepler-751 b,2.454766780075571,,0.125668,17.44490636,0,6.083200632720699
WASP-71 b,16.81347109640802,2.24554,0.0463361,2.9036747,0,712.5448428241438
HIP 2247 b,,5.12319,1.33884,655.6,0.54,1628.234885507683
GJ 876 d,,0.0184193,0.0208066,1.93778,0.207,5.853959510896856
Kepler-312 c,3.1499926009313115,,0.142982,19.747412,,9.408388711459274
OGLE-TR-56 b,15.277840736269422,1.35447,0.0238308,1.211909,0,441.765089886512
Kepler-697 b,4.124904908985434,,0.0456151,3.70987065,0,17.731243004921158
Kepler-826 b,1.2554058418651322,,0.0541184,4.48758907,0,2.0600427809581197
Kepler-235 c,1.2799983455888118,,0.0771364,7.824904,,2.201398075223461
Kepler-1591 b,1.266614822596071,,0.0820512,8.18504949,0,2.1237236953901775
Kepler-146 c,3.129995779307317,,0.353393,76.732171,,9.286664949281912
Kepler-1633 b,1.5804662830623537,,0.678637,186.404271,0,3.748837621773627
Kepler-903 b,2.006407550838024,,0.0923273,10.3507721,0,4.711440574470222
Kepler-372 d,1.6900004427650865,,0.189342,30.092568,,3.974678105855177
Kepler-156 b,2.2999931741427697,,0.0570224,4.973456,,5.555783966054031
HD 38529 b,,0.803263,0.1272,14.310195,0.243663,255.29032474640954
Proxima b,,0.00369455,0.0482823,11.186,0,1.1741893617555488
Kepler-393 c,1.3300016086295292,,0.11698,14.613612,,2.507652518328814
Kepler-136 c,1.9899976030479296,,0.126325,16.399235,,4.669361655117003
Kepler-1353 b,1.8046458976811275,,0.151698,24.7543966,0,4.22518115898363
Kepler-436 b,2.730014510904501,,0.281824,64.00205,0,7.193874344682133
Kepler-1595 b,1.2329878804032548,,0.0508063,4.56380468,0,1.936402584613839
Kepler-1593 b,3.172141546855646,,0.569703,174.509835,0,9.545240544340665
WASP-82 b,18.718997820667596,1.24683,0.0448251,2.705785,0,397.27076428643164
Kepler-1219 b,2.1184973581474105,,0.134445,16.10467749,0,5.012253997187908
Kepler-737 b,1.961571627914269,,0.146229,28.59915399,0,4.597662227578588
Kepler-948 b,1.8494818206048822,,0.0757275,7.76846622,0,4.327835924475243
Kepler-1021 b,2.3314679920352455,,0.106598,13.47469571,0,5.657962006628502
Kepler-866 b,1.6253022059861084,,0.0337676,2.61703254,0,3.8398920809480765
BD +20 2457 c,,6.90191,1.45701,621.99,0.18,2193.5416485889323
Kepler-497 b,6.041640613975949,,0.0470747,3.57320367,0,38.919504419001704
Kepler-1344 b,1.8382728398739436,,0.0570591,4.7683049,0,4.301902088982625
Kepler-1388 d,2.8582900863893634,,0.127527,20.9568158,0,7.797948378025509
Kepler-144 b,1.3300016086295292,,0.0637947,5.885273,,2.507652518328814
HD 22781 b,,13.8403,1.16847,528.07,0.8191,4398.677247162799
Kepler-1253 b,1.333868706981703,,0.325551,68.8861915,0,2.5324040760269155
Kepler-208 d,1.1999998501121023,,0.09757,11.131786,,1.763357796022898
Kepler-286 e,1.769998938241796,,0.185669,29.221289,,4.147761032439489
Kepler-351 b,3.059995694642605,,0.217522,37.054919,,8.874170769308025
HD 120084 b,,4.4772,4.26892,2082,0.66,1422.9285326905692
HD 95127 b,,5.0362,1.2802,482,0.11,1600.5880184794617
MOA-2009-BLG-266L b,,,,,,10.392603193733052
Kepler-755 c,1.2554058418651322,,0.036849,2.85313364,0,2.0600427809581197
Kepler-1578 b,1.0424352079772972,,0.0242164,1.45088691,0,1.0752498724515416
Kepler-89 d,11.511623210674022,0.302867,0.173437,23.342989,0.022,52.09777021191121
Kepler-387 b,1.0299977229582475,,0.0701869,6.791636,,1.0301294481269458
HD 20868 b,,2.00901,0.947319,380.85,0.75,638.4967505272672
Kepler-854 b,16.72379925056051,,0.0342955,2.14463285,0,317.8166114291453
HIP 107773 b,,1.97931,0.723051,144.3,0.09,629.0575971678215
